# Year Built,Floor Area,Energy Star Score,Site EUI
1.948000000000000000e+03,2.785603552000000127e+04,9.000000000000000000e+01,1.747643413999999780e+02
1.962000000000000000e+03,2.691864425000000119e+04,3.500000000000000000e+01,2.179822380999999893e+02
1.942000000000000000e+03,4.772984527999999955e+03,9.700000000000000000e+01,1.242908853999999934e+02
1.965000000000000000e+03,2.382813305200000104e+04,2.800000000000000000e+01,2.255532565000000034e+02
2.013000000000000000e+03,1.656246813100000145e+04,3.400000000000000000e+01,2.952697175999999786e+02
1.950000000000000000e+03,2.457284349999999904e+04,6.700000000000000000e+01,1.807580642999999725e+02
2.014000000000000000e+03,7.540657801000000291e+03,5.100000000000000000e+01,1.548904181000000051e+02
1.970000000000000000e+03,7.224787600999999995e+03,5.000000000000000000e+00,2.930615038999999911e+02
2.012000000000000000e+03,9.545132928999999422e+03,2.000000000000000000e+00,4.107277481999999509e+02
1.928000000000000000e+03,2.459820601900000111e+04,1.000000000000000000e+02,1.085179303999999973e+02
1.982000000000000000e+03,1.435648639600000024e+04,2.900000000000000000e+01,3.299702185999999529e+02
1.930000000000000000e+03,8.475726495999999315e+03,9.100000000000000000e+01,1.306000674000000004e+02
1.964000000000000000e+03,5.355672144000000117e+03,2.100000000000000000e+01,3.372257779000000255e+02
2.014000000000000000e+03,3.620086168899999757e+04,8.500000000000000000e+01,1.548904181000000051e+02
1.942000000000000000e+03,2.457860348599999998e+04,9.500000000000000000e+01,1.694015367000000083e+02
1.963000000000000000e+03,6.967725000000000364e+03,6.400000000000000000e+01,2.236605019000000141e+02
2.007000000000000000e+03,3.049903296699999919e+04,1.000000000000000000e+02,1.892754599999999954e+01
1.929000000000000000e+03,9.294387731999999232e+03,8.700000000000000000e+01,1.927455100999999900e+02
2.007000000000000000e+03,5.005892348999999740e+03,9.000000000000000000e+00,3.602542922000000090e+02
2.003000000000000000e+03,8.608670689000000493e+03,1.000000000000000000e+02,1.078870122000000009e+02
2.014000000000000000e+03,2.526441343200000119e+04,6.400000000000000000e+01,1.394329222000000073e+02
1.936000000000000000e+03,1.114836000000000058e+04,1.400000000000000000e+01,1.826508188999999902e+02
1.937000000000000000e+03,7.187626400999999532e+03,9.200000000000000000e+01,1.810735233999999991e+02
1.927000000000000000e+03,5.142181050000000141e+03,2.900000000000000000e+01,2.236605019000000141e+02
1.925000000000000000e+03,5.081887002999999822e+03,5.700000000000000000e+01,2.577300847000000203e+02
1.905000000000000000e+03,7.865818301000000247e+03,9.600000000000000000e+01,1.495276133999999786e+02
2.011000000000000000e+03,4.389991910500000085e+04,6.300000000000000000e+01,1.517358270999999945e+02
1.978000000000000000e+03,7.290562925000000178e+03,7.200000000000000000e+01,1.148271123999999901e+02
1.941000000000000000e+03,5.949693925999999919e+03,6.500000000000000000e+01,2.141967289000000108e+02
2.012000000000000000e+03,3.730213385099999869e+04,9.800000000000000000e+01,8.548941609999999969e+01
1.965000000000000000e+03,2.145957106700000077e+04,3.400000000000000000e+01,2.321778975999999659e+02
1.945000000000000000e+03,4.281759915499999624e+04,6.300000000000000000e+01,2.223986654999999928e+02
1.959000000000000000e+03,1.071385266899999988e+04,1.000000000000000000e+00,4.678258453000000259e+02
1.937000000000000000e+03,5.337556058999999550e+03,5.100000000000000000e+01,1.738179641000000117e+02
1.966000000000000000e+03,7.583671889999999621e+03,3.400000000000000000e+01,3.132508862999999906e+02
1.959000000000000000e+03,2.318078494800000044e+04,3.200000000000000000e+01,2.337551930999999854e+02
2.013000000000000000e+03,2.060161186200000157e+04,5.500000000000000000e+01,2.400643750999999781e+02
1.924000000000000000e+03,5.520296260000000075e+03,1.000000000000000000e+02,6.593095189999999661e+01
2.014000000000000000e+03,1.686226611200000116e+04,4.600000000000000000e+01,1.416411358999999948e+02
1.920000000000000000e+03,2.531142235000000073e+04,6.700000000000000000e+01,1.656160275000000013e+02
1.966000000000000000e+03,1.537498198500000035e+04,4.800000000000000000e+01,1.186126215999999971e+02
2.005000000000000000e+03,1.395115060699999958e+04,6.800000000000000000e+01,2.473199344000000224e+02
1.950000000000000000e+03,5.643671443999999610e+03,1.000000000000000000e+02,5.205075149999999695e+01
1.900000000000000000e+03,1.941384700700000030e+04,5.400000000000000000e+01,1.438493496000000107e+02
2.006000000000000000e+03,7.927598796000000220e+03,4.700000000000000000e+01,1.466884814999999946e+02
2.005000000000000000e+03,1.395115060699999958e+04,8.700000000000000000e+01,1.741334232000000100e+02
1.964000000000000000e+03,7.176013525999999729e+03,6.600000000000000000e+01,2.264996337999999980e+02
1.900000000000000000e+03,1.469613976399999956e+04,1.000000000000000000e+02,4.952707869999999701e+01
1.989000000000000000e+03,1.263341445500000009e+04,1.000000000000000000e+02,6.687732919999999126e+01
2.000000000000000000e+03,1.236520349399999941e+04,8.000000000000000000e+01,1.959001011000000005e+02
1.938000000000000000e+03,1.195661609999999928e+04,9.600000000000000000e+01,1.397483812999999770e+02
1.936000000000000000e+03,1.114836000000000058e+04,1.000000000000000000e+02,1.059942575999999974e+02
1.900000000000000000e+03,1.595701928000000044e+04,8.300000000000000000e+01,1.753952596000000028e+02
1.923000000000000000e+03,1.335090432399999918e+04,8.300000000000000000e+01,1.388020040000000108e+02
1.955000000000000000e+03,1.219760648199999923e+04,4.300000000000000000e+01,2.337551930999999854e+02
2.015000000000000000e+03,1.126551068300000043e+04,5.300000000000000000e+01,2.157740244000000018e+02
1.964000000000000000e+03,2.234577278400000068e+04,5.100000000000000000e+01,2.299696839000000068e+02
1.980000000000000000e+03,2.240866811500000040e+04,9.100000000000000000e+01,1.656160275000000013e+02
1.969000000000000000e+03,1.056818076499999916e+04,5.400000000000000000e+01,2.388025387000000137e+02
1.956000000000000000e+03,1.580679512900000009e+04,5.300000000000000000e+01,2.470044752999999957e+02
2.004000000000000000e+03,1.660176610000000073e+04,9.400000000000000000e+01,1.813889824999999973e+02
2.013000000000000000e+03,8.424072427999999491e+03,6.300000000000000000e+01,1.410102176999999983e+02
2.015000000000000000e+03,1.682278233700000055e+04,2.800000000000000000e+01,2.192440744999999822e+02
2.007000000000000000e+03,1.765491450800000166e+04,1.000000000000000000e+00,4.514219720999999481e+02
1.969000000000000000e+03,2.258750638999999865e+04,8.000000000000000000e+01,1.902218372999999758e+02
1.937000000000000000e+03,4.634744864000000234e+03,1.000000000000000000e+00,6.545776324999999360e+02
1.951000000000000000e+03,2.275231631199999902e+04,5.800000000000000000e+01,2.447962615999999798e+02
1.979000000000000000e+03,2.371822880299999815e+04,6.100000000000000000e+01,1.179817033999999865e+02
1.973000000000000000e+03,8.703524652000000060e+03,6.800000000000000000e+01,2.457426389000000029e+02
1.966000000000000000e+03,1.537498198500000035e+04,4.800000000000000000e+01,1.160889487999999830e+02
1.955000000000000000e+03,9.364529496999999537e+03,8.200000000000000000e+01,1.867517871999999954e+02
2.015000000000000000e+03,4.409547991999999795e+04,8.000000000000000000e+01,1.492121542999999804e+02
1.923000000000000000e+03,5.216038934999999583e+03,8.900000000000000000e+01,1.753952596000000028e+02
2.000000000000000000e+03,1.236520349399999941e+04,8.100000000000000000e+01,1.870672462999999937e+02
1.939000000000000000e+03,6.458802365999999893e+03,6.900000000000000000e+01,2.630928893999999900e+02
1.931000000000000000e+03,1.391463972800000010e+04,9.600000000000000000e+01,1.072560939999999903e+02
1.915000000000000000e+03,6.881511016000000382e+03,5.200000000000000000e+01,1.782343914999999868e+02
1.942000000000000000e+03,5.646272727999999915e+03,9.600000000000000000e+01,1.318619037999999932e+02
1.962000000000000000e+03,1.815482555099999809e+04,3.400000000000000000e+01,1.965310192999999970e+02
1.927000000000000000e+03,5.089319242999999915e+03,1.000000000000000000e+02,2.933769630000000106e+01
1.941000000000000000e+03,5.911696598999999878e+03,7.200000000000000000e+01,2.653011030999999775e+02
2.004000000000000000e+03,2.171997817600000053e+04,4.500000000000000000e+01,1.861208689999999990e+02
2.014000000000000000e+03,2.079206301199999871e+04,3.500000000000000000e+01,1.921145918999999935e+02
1.927000000000000000e+03,5.126201734000000215e+03,9.700000000000000000e+01,1.548904181000000051e+02
1.964000000000000000e+03,2.580185728699999891e+04,8.000000000000000000e+00,3.858064792999999781e+02
1.930000000000000000e+03,1.120874695000000065e+04,2.100000000000000000e+01,2.649856439999999793e+02
1.979000000000000000e+03,8.011211495999999897e+03,4.000000000000000000e+01,1.498430725000000052e+02
2.013000000000000000e+03,7.190599296999999751e+03,5.800000000000000000e+01,1.066251757999999938e+02
1.953000000000000000e+03,1.820490026800000123e+04,1.200000000000000000e+01,4.006330570000000080e+02
1.968000000000000000e+03,7.432239999999999782e+03,4.100000000000000000e+01,2.384870795999999871e+02
1.960000000000000000e+03,1.245829229999999916e+04,2.900000000000000000e+01,3.176673137000000224e+02
1.942000000000000000e+03,2.074375345200000083e+04,3.000000000000000000e+01,2.794967625999999541e+02
2.008000000000000000e+03,2.573459551500000089e+04,7.800000000000000000e+01,1.085179303999999973e+02
2.004000000000000000e+03,1.155861964799999987e+04,9.200000000000000000e+01,8.580487519999999790e+01
1.989000000000000000e+03,6.204062340000000404e+03,8.700000000000000000e+01,1.047324212000000045e+02
1.954000000000000000e+03,3.224105712000000131e+04,5.100000000000000000e+01,2.476353934999999922e+02
2.004000000000000000e+03,4.779766446999999971e+03,3.700000000000000000e+01,1.851744917000000044e+02
2.007000000000000000e+03,2.051372562399999879e+04,7.000000000000000000e+01,1.473193997000000195e+02
2.012000000000000000e+03,2.510424866000000111e+04,6.700000000000000000e+01,1.375401675999999895e+02
1.936000000000000000e+03,1.114836000000000058e+04,1.000000000000000000e+02,1.059942575999999974e+02
1.898000000000000000e+03,6.597320738999999776e+03,6.000000000000000000e+01,1.804426052000000027e+02
1.957000000000000000e+03,9.289370969999999943e+03,5.900000000000000000e+01,2.362788658999999996e+02
1.916000000000000000e+03,4.645149999999999636e+03,8.600000000000000000e+01,1.883290827000000149e+02
2.006000000000000000e+03,1.647904123700000127e+04,1.300000000000000000e+01,2.460580980000000011e+02
1.990000000000000000e+03,2.166655895099999907e+04,6.500000000000000000e+01,1.391174631000000090e+02
1.951000000000000000e+03,1.182255707099999927e+04,6.800000000000000000e+01,2.227141245999999626e+02
1.912000000000000000e+03,2.416407029999999850e+03,7.200000000000000000e+01,1.703479140000000029e+02
1.960000000000000000e+03,1.303206122800000048e+04,1.400000000000000000e+01,3.271310867000000258e+02
1.960000000000000000e+03,1.411605343200000061e+04,2.900000000000000000e+01,2.829668126999999913e+02
1.965000000000000000e+03,3.560042959999999766e+03,6.000000000000000000e+00,4.353335579999999823e+02
1.937000000000000000e+03,1.708058816200000001e+04,3.100000000000000000e+01,3.943238749999999868e+02
2.014000000000000000e+03,1.946986751599999843e+04,5.700000000000000000e+01,1.356474130000000002e+02
1.949000000000000000e+03,6.038694999999999709e+03,1.300000000000000000e+01,2.949542584999999804e+02
2.002000000000000000e+03,1.237700217499999962e+04,8.800000000000000000e+01,9.463773000000000479e+01
2.012000000000000000e+03,5.222746531600000162e+04,8.500000000000000000e+01,1.119879804999999919e+02
2.013000000000000000e+03,1.384867859800000042e+04,2.300000000000000000e+01,1.675087820999999906e+02
1.927000000000000000e+03,5.030140032000000247e+03,8.200000000000000000e+01,1.233445080999999988e+02
1.957000000000000000e+03,9.289370969999999943e+03,5.300000000000000000e+01,2.473199344000000224e+02
1.967000000000000000e+03,6.328180747999999767e+03,4.300000000000000000e+01,1.902218372999999758e+02
1.909000000000000000e+03,9.698144169999999576e+03,1.000000000000000000e+02,3.627779650000000089e+01
2.017000000000000000e+03,1.541028512500000033e+04,4.500000000000000000e+01,1.829662779999999884e+02
1.963000000000000000e+03,7.432239999999999782e+03,3.600000000000000000e+01,1.760261777999999993e+02
1.895000000000000000e+03,8.943771810000000187e+03,1.800000000000000000e+01,2.567837074000000257e+02
2.015000000000000000e+03,1.030795946200000071e+04,9.500000000000000000e+01,9.621502549999999587e+01
2.003000000000000000e+03,1.044025333399999909e+04,7.300000000000000000e+01,1.167198669999999936e+02
1.942000000000000000e+03,2.234512246299999970e+04,5.600000000000000000e+01,2.059947922999999719e+02
1.960000000000000000e+03,2.552797924300000159e+04,3.400000000000000000e+01,3.072571634000000245e+02
2.016000000000000000e+03,5.991964791000000332e+03,1.900000000000000000e+01,2.160894835000000000e+02
2.012000000000000000e+03,1.105127636499999971e+04,5.200000000000000000e+01,1.577295499999999890e+02
2.008000000000000000e+03,2.094163684199999989e+04,2.800000000000000000e+01,1.741334232000000100e+02
2.005000000000000000e+03,9.161908053999999538e+03,9.000000000000000000e+01,1.372247084999999913e+02
1.917000000000000000e+03,5.510262735999999677e+03,1.000000000000000000e+02,8.832854799999999784e+01
2.005000000000000000e+03,1.189158400000000074e+04,1.000000000000000000e+00,3.971630069000000276e+02
1.964000000000000000e+03,4.750594904999999926e+03,8.700000000000000000e+01,1.552058772000000033e+02
2.011000000000000000e+03,1.607872220999999990e+04,5.100000000000000000e+01,1.485812361000000124e+02
1.972000000000000000e+03,7.139316840999999840e+03,9.800000000000000000e+01,2.047329559000000074e+02
2.003000000000000000e+03,2.173632910400000037e+04,4.400000000000000000e+01,1.974773965999999916e+02
1.974000000000000000e+03,2.322575000000000000e+04,7.400000000000000000e+01,1.883290827000000149e+02
1.965000000000000000e+03,5.185659654000000046e+03,5.100000000000000000e+01,2.618310529999999972e+02
1.974000000000000000e+03,3.210486132200000065e+04,5.900000000000000000e+01,1.908527555000000007e+02
2.009000000000000000e+03,2.593127116599999863e+04,8.100000000000000000e+01,1.451111860000000036e+02
2.006000000000000000e+03,6.409285066999999799e+03,2.300000000000000000e+01,1.905372964000000024e+02
1.957000000000000000e+03,6.772628700000000208e+03,1.000000000000000000e+02,5.678263799999999861e+01
1.968000000000000000e+03,2.969012654599999951e+04,6.200000000000000000e+01,1.192435397999999935e+02
1.970000000000000000e+03,8.478467134499999520e+04,8.500000000000000000e+01,1.470039405999999929e+02
1.980000000000000000e+03,6.039438223999999536e+03,2.900000000000000000e+01,2.113575969999999984e+02
1.923000000000000000e+03,4.788313522999999805e+03,1.000000000000000000e+02,8.738217069999998898e+01
2.008000000000000000e+03,4.277746505900000193e+04,5.700000000000000000e+01,1.318619037999999932e+02
1.964000000000000000e+03,2.960614223399999901e+04,8.500000000000000000e+01,2.129348924999999895e+02
1.942000000000000000e+03,4.359937789999999950e+03,1.000000000000000000e+02,6.940100200000000541e+01
1.988000000000000000e+03,1.205630101900000045e+04,2.600000000000000000e+01,2.063102514000000269e+02
1.920000000000000000e+03,7.911062061999999969e+03,5.500000000000000000e+01,2.280769292999999891e+02
1.972000000000000000e+03,1.194360967999999957e+04,9.100000000000000000e+01,1.712942912999999976e+02
1.974000000000000000e+03,9.756951768999999331e+03,5.800000000000000000e+01,1.350164947999999754e+02
1.955000000000000000e+03,8.524036056000000826e+03,5.000000000000000000e+01,2.463735570999999709e+02
1.936000000000000000e+03,4.713805317000000286e+03,7.800000000000000000e+01,2.003165285000000040e+02
1.923000000000000000e+03,8.235665144000000510e+03,7.600000000000000000e+01,1.640387319999999818e+02
1.962000000000000000e+03,2.838372455999999875e+04,2.500000000000000000e+01,2.580455437999999617e+02
2.009000000000000000e+03,2.499583085900000151e+04,7.400000000000000000e+01,1.413256767999999965e+02
1.965000000000000000e+03,6.665325735000000350e+03,2.100000000000000000e+01,2.671938577000000237e+02
1.965000000000000000e+03,5.185659654000000046e+03,5.700000000000000000e+01,2.271305519999999945e+02
1.964000000000000000e+03,1.564179940100000022e+04,7.500000000000000000e+01,1.511049088999999981e+02
1.917000000000000000e+03,7.920073653000000377e+03,7.100000000000000000e+01,2.220832064000000230e+02
2.009000000000000000e+03,2.203361870400000043e+04,8.100000000000000000e+01,1.438493496000000107e+02
1.965000000000000000e+03,2.073557798800000091e+04,4.000000000000000000e+00,4.864379321999999775e+02
1.966000000000000000e+03,3.467288604800000030e+04,9.100000000000000000e+01,1.334391992999999843e+02
1.958000000000000000e+03,3.227385187899999801e+04,9.000000000000000000e+01,1.589913863999999819e+02
1.937000000000000000e+03,7.650562049999999545e+03,3.400000000000000000e+01,3.148281817999999816e+02
1.964000000000000000e+03,1.778850902199999837e+04,8.100000000000000000e+01,1.397483812999999770e+02
1.929000000000000000e+03,5.831149698000000171e+03,8.700000000000000000e+01,9.842323919999999760e+01
1.941000000000000000e+03,5.911696598999999878e+03,7.600000000000000000e+01,2.785503852999999594e+02
1.959000000000000000e+03,4.366924095600000146e+04,8.000000000000000000e+01,2.312315202999999713e+02
1.999000000000000000e+03,9.259827815999999075e+03,2.500000000000000000e+01,2.195595335999999804e+02
2.002000000000000000e+03,5.539898793000000296e+03,3.000000000000000000e+00,2.470044752999999957e+02
1.927000000000000000e+03,2.192455058199999985e+04,9.000000000000000000e+00,1.996856102999999791e+02
1.936000000000000000e+03,1.216927106699999968e+04,9.700000000000000000e+01,1.056787984999999992e+02
1.941000000000000000e+03,1.511643293599999924e+04,2.600000000000000000e+01,2.993706859000000122e+02
1.915000000000000000e+03,6.170338550999999825e+03,4.900000000000000000e+01,2.198749927000000071e+02
2.007000000000000000e+03,2.386566586399999869e+04,5.300000000000000000e+01,1.192435397999999935e+02
1.979000000000000000e+03,1.689626860999999917e+04,8.700000000000000000e+01,1.479503178999999875e+02
2.008000000000000000e+03,2.886858531700000094e+04,8.300000000000000000e+01,1.154580306000000007e+02
1.937000000000000000e+03,5.337556058999999550e+03,3.600000000000000000e+01,1.886445417999999847e+02
1.920000000000000000e+03,1.939071415999999954e+04,5.900000000000000000e+01,1.555213362999999731e+02
2.000000000000000000e+03,1.666633368500000142e+04,4.600000000000000000e+01,1.858054099000000008e+02
1.961000000000000000e+03,1.950963000000000102e+04,9.100000000000000000e+01,1.548904181000000051e+02
1.955000000000000000e+03,2.927642948700000125e+04,8.600000000000000000e+01,1.678242412000000172e+02
2.005000000000000000e+03,4.023628929999999673e+04,9.100000000000000000e+01,1.359628720999999985e+02
1.956000000000000000e+03,2.940844465000000127e+04,4.900000000000000000e+01,2.129348924999999895e+02
1.964000000000000000e+03,5.843691603000000214e+03,9.000000000000000000e+01,1.331237402000000145e+02
2.008000000000000000e+03,8.961423380000000179e+03,1.000000000000000000e+00,1.175085147499999948e+03
1.909000000000000000e+03,5.109664999999999964e+03,7.400000000000000000e+01,2.041020377000000110e+02
1.919000000000000000e+03,1.575003139600000031e+04,2.600000000000000000e+01,1.946382647000000077e+02
1.955000000000000000e+03,5.103812111000000186e+03,4.700000000000000000e+01,1.675087820999999906e+02
1.950000000000000000e+03,9.065474739999999656e+03,4.400000000000000000e+01,3.542605692999999860e+02
1.937000000000000000e+03,1.172788891399999920e+04,4.500000000000000000e+01,2.612001348000000007e+02
2.013000000000000000e+03,7.190599296999999751e+03,8.200000000000000000e+01,9.337589359999999772e+01
1.976000000000000000e+03,7.290562925000000178e+03,7.700000000000000000e+01,1.148271123999999901e+02
1.979000000000000000e+03,1.158518990599999961e+04,5.300000000000000000e+01,2.063102514000000269e+02
1.991000000000000000e+03,7.949802612999999837e+03,1.000000000000000000e+02,3.059953269999999748e+01
1.968000000000000000e+03,9.427424827999999252e+03,5.100000000000000000e+01,2.826513535999999931e+02
1.942000000000000000e+03,2.234512246299999970e+04,5.400000000000000000e+01,2.167204016999999965e+02
1.959000000000000000e+03,5.365148250000000189e+03,7.600000000000000000e+01,1.447957269000000053e+02
1.967000000000000000e+03,1.186705760799999916e+04,2.100000000000000000e+01,1.564677135999999962e+02
1.912000000000000000e+03,1.622002767300000050e+04,2.400000000000000000e+01,1.031551257000000135e+02
1.951000000000000000e+03,1.544196504800000002e+04,2.800000000000000000e+01,2.851750264000000357e+02
1.942000000000000000e+03,5.646272727999999915e+03,8.600000000000000000e+01,1.154580306000000007e+02
1.965000000000000000e+03,1.143756703899999957e+04,5.000000000000000000e+01,2.479508525999999620e+02
1.932000000000000000e+03,5.116632725000000391e+03,7.800000000000000000e+01,2.608846757000000025e+02
2.015000000000000000e+03,8.307386259999999311e+03,1.000000000000000000e+02,5.930631079999999855e+01
1.932000000000000000e+03,6.151850854000000254e+03,6.600000000000000000e+01,2.479508525999999620e+02
1.970000000000000000e+03,8.716902684000000590e+03,2.100000000000000000e+01,3.113581317000000013e+02
1.942000000000000000e+03,2.266833199999999852e+04,4.500000000000000000e+01,2.776040080000000216e+02
2.014000000000000000e+03,4.415382300399999804e+04,9.300000000000000000e+01,1.394329222000000073e+02
1.967000000000000000e+03,1.665119049599999926e+04,5.500000000000000000e+01,2.208213700000000017e+02
1.959000000000000000e+03,1.827736460799999986e+04,3.000000000000000000e+00,3.709799015999999483e+02
1.928000000000000000e+03,7.294557754000000386e+03,8.900000000000000000e+01,1.832817370999999866e+02
1.941000000000000000e+03,1.137671557399999983e+04,9.700000000000000000e+01,1.473193997000000195e+02
1.959000000000000000e+03,7.153530999999999949e+03,8.500000000000000000e+01,1.394329222000000073e+02
1.923000000000000000e+03,6.314059492000000319e+03,9.700000000000000000e+01,1.179817033999999865e+02
1.978000000000000000e+03,1.484952261700000054e+04,1.000000000000000000e+02,1.022087483999999904e+02
1.965000000000000000e+03,1.816067843999999968e+04,7.600000000000000000e+01,1.372247084999999913e+02
1.965000000000000000e+03,7.776538518000000295e+03,3.300000000000000000e+01,3.318629731999999990e+02
1.963000000000000000e+03,6.967725000000000364e+03,6.100000000000000000e+01,2.350170295000000067e+02
2.011000000000000000e+03,3.138616371399999844e+04,9.300000000000000000e+01,1.126188987000000026e+02
2.006000000000000000e+03,5.912997241000000031e+03,8.400000000000000000e+01,1.447957269000000053e+02
2.014000000000000000e+03,2.079206301199999871e+04,4.600000000000000000e+01,1.930609692000000166e+02
1.954000000000000000e+03,8.553579209999999875e+03,5.500000000000000000e+01,2.627774302999999918e+02
1.985000000000000000e+03,5.436683560000000398e+03,1.000000000000000000e+00,1.021456565800000021e+03
1.979000000000000000e+03,8.011211495999999897e+03,3.500000000000000000e+01,1.681397002999999870e+02
1.939000000000000000e+03,6.350849079999999958e+03,6.000000000000000000e+00,4.252388668000000393e+02
1.950000000000000000e+03,1.108481434799999988e+04,3.500000000000000000e+01,2.832822717999999895e+02
1.966000000000000000e+03,1.080684857200000079e+04,8.800000000000000000e+01,1.791807687999999814e+02
1.936000000000000000e+03,1.114836000000000058e+04,9.800000000000000000e+01,1.059942575999999974e+02
1.929000000000000000e+03,5.361246323999999731e+03,9.900000000000000000e+01,1.457421042000000000e+02
1.982000000000000000e+03,8.268367000000000189e+03,1.000000000000000000e+02,1.236599672000000112e+02
1.940000000000000000e+03,4.649609344000000419e+03,1.000000000000000000e+02,1.365937902999999949e+02
1.967000000000000000e+03,1.839479400000000169e+04,4.300000000000000000e+01,3.097808362000000102e+02
2.016000000000000000e+03,5.388373999999999796e+03,6.000000000000000000e+01,1.375401675999999895e+02
1.923000000000000000e+03,5.216038934999999583e+03,8.700000000000000000e+01,1.876981644999999901e+02
1.936000000000000000e+03,6.856241399999999885e+03,8.300000000000000000e+01,2.192440744999999822e+02
1.917000000000000000e+03,8.012326331999999638e+03,1.000000000000000000e+02,9.022130260000000135e+01
1.961000000000000000e+03,2.416936577100000068e+04,7.700000000000000000e+01,1.785498506000000134e+02
1.952000000000000000e+03,6.774208050999999614e+03,6.600000000000000000e+01,1.668778638999999941e+02
1.939000000000000000e+03,6.350849079999999958e+03,4.600000000000000000e+01,2.930615038999999911e+02
1.941000000000000000e+03,6.128253491999999824e+03,4.700000000000000000e+01,3.337557277999999883e+02
2.004000000000000000e+03,5.295470999999999549e+03,2.900000000000000000e+01,1.662469456999999977e+02
2.008000000000000000e+03,9.281845826999999190e+03,1.000000000000000000e+00,4.548920221999999285e+02
1.941000000000000000e+03,4.670048004000000219e+03,4.600000000000000000e+01,2.334397339999999872e+02
1.943000000000000000e+03,6.086447141999999985e+03,9.700000000000000000e+01,1.365937902999999949e+02
1.928000000000000000e+03,5.514071759000000384e+03,7.600000000000000000e+01,2.015783648999999969e+02
1.927000000000000000e+03,5.142181050000000141e+03,3.100000000000000000e+01,2.340706522000000120e+02
1.932000000000000000e+03,1.345997244599999976e+04,1.000000000000000000e+02,1.132498168999999990e+02
1.964000000000000000e+03,9.781849772999999914e+03,6.100000000000000000e+01,1.880136235999999883e+02
1.942000000000000000e+03,8.398431199999999080e+03,9.700000000000000000e+01,1.189280807000000095e+02
2.010000000000000000e+03,2.601284000000000015e+04,8.300000000000000000e+01,1.141961942000000079e+02
1.949000000000000000e+03,5.873699271999999837e+03,7.800000000000000000e+01,1.848590326000000061e+02
1.963000000000000000e+03,7.432239999999999782e+03,8.900000000000000000e+01,1.649851092999999764e+02
2.005000000000000000e+03,3.380991008100000181e+04,9.000000000000000000e+01,1.195589988999999917e+02
1.937000000000000000e+03,5.855025768999999855e+03,2.300000000000000000e+01,2.504745254000000045e+02
1.923000000000000000e+03,1.385555342000000019e+04,8.500000000000000000e+01,1.627768955999999889e+02
1.966000000000000000e+03,2.706282970600000044e+04,1.000000000000000000e+00,2.536291164000000151e+02
1.917000000000000000e+03,8.012326331999999638e+03,9.800000000000000000e+01,1.637232728999999836e+02
1.970000000000000000e+03,7.224787600999999995e+03,5.000000000000000000e+00,3.157745590999999763e+02
1.989000000000000000e+03,1.040513600000000042e+04,8.100000000000000000e+01,1.753952596000000028e+02
1.963000000000000000e+03,7.555243572000000313e+03,4.900000000000000000e+01,2.596228393000000096e+02
1.941000000000000000e+03,6.180650784000000385e+03,5.900000000000000000e+01,2.927460447999999928e+02
2.013000000000000000e+03,2.472780570399999851e+04,5.300000000000000000e+01,1.476348587999999893e+02
1.937000000000000000e+03,8.421842756000000008e+03,6.200000000000000000e+01,2.252377974000000052e+02
1.941000000000000000e+03,5.084023771999999553e+03,4.300000000000000000e+01,2.823358944999999949e+02
1.964000000000000000e+03,5.979701594999999543e+03,1.000000000000000000e+00,5.681418390999999701e+02
1.966000000000000000e+03,6.555978903999999602e+03,7.000000000000000000e+01,1.659314865999999995e+02
1.965000000000000000e+03,4.389991910500000085e+04,4.300000000000000000e+01,2.018938239999999951e+02
2.007000000000000000e+03,1.166146326899999985e+04,9.700000000000000000e+01,1.769725550999999939e+02
1.949000000000000000e+03,5.096844385999999758e+03,9.700000000000000000e+01,1.558367953999999997e+02
1.965000000000000000e+03,2.078175077899999815e+04,3.400000000000000000e+01,1.835971962000000133e+02
2.008000000000000000e+03,5.066279298999999810e+03,9.300000000000000000e+01,1.018932892999999922e+02
1.970000000000000000e+03,7.224787600999999995e+03,4.000000000000000000e+00,3.189291500999999585e+02
1.913000000000000000e+03,7.803851999999999862e+03,6.900000000000000000e+01,1.205053762000000006e+02
1.942000000000000000e+03,7.132349116000000322e+03,9.500000000000000000e+01,2.018938239999999951e+02
1.965000000000000000e+03,6.665325735000000350e+03,2.600000000000000000e+01,2.722412032999999951e+02
1.967000000000000000e+03,8.183082045999999536e+03,5.300000000000000000e+01,1.328082810999999879e+02
2.015000000000000000e+03,2.115745051099999910e+04,9.600000000000000000e+01,1.082024712999999849e+02
1.930000000000000000e+03,1.101012033599999995e+04,4.200000000000000000e+01,4.302862124000000108e+02
2.016000000000000000e+03,2.625141490400000112e+04,1.000000000000000000e+02,5.962176989999999677e+01
1.922000000000000000e+03,8.788809606000000713e+03,1.000000000000000000e+02,5.583626069999999686e+01
1.959000000000000000e+03,1.175427336599999944e+04,8.900000000000000000e+01,1.570986317999999926e+02
2.000000000000000000e+03,1.666633368500000142e+04,4.900000000000000000e+01,2.006319876000000022e+02
1.964000000000000000e+03,1.054318985799999973e+04,2.200000000000000000e+01,2.984243085999999607e+02
1.916000000000000000e+03,1.063191222299999936e+04,5.700000000000000000e+01,1.842281143999999813e+02
1.960000000000000000e+03,1.649214055999999982e+04,3.500000000000000000e+01,3.220837410999999975e+02
1.989000000000000000e+03,5.446902890000000298e+03,8.000000000000000000e+01,1.220826717000000059e+02
