# Energy Star Score,Floor Area,Occupancy,Site EUI,Year Built
6.600000000000000000e+01,2.315700178000000051e+03,1.000000000000000000e+02,1.451111860000000036e+02,1.962000000000000000e+03
1.000000000000000000e+00,4.488887154000000010e+03,9.500000000000000000e+01,2.492126889999999833e+02,2.010000000000000000e+03
9.000000000000000000e+00,6.295943406999999752e+03,1.000000000000000000e+02,1.851744917000000044e+02,2.003000000000000000e+03
9.600000000000000000e+01,2.597382074000000102e+03,1.000000000000000000e+02,8.738217069999998898e+01,1.988000000000000000e+03
9.900000000000000000e+01,1.207385968599999978e+04,1.000000000000000000e+02,6.277636089999999314e+01,2.013000000000000000e+03
9.900000000000000000e+01,5.895066961999999876e+03,9.500000000000000000e+01,8.580487519999999790e+01,2.007000000000000000e+03
5.000000000000000000e+00,1.897172162999999955e+03,8.000000000000000000e+01,2.876986992000000214e+02,1.971000000000000000e+03
7.400000000000000000e+01,6.877516187000000173e+03,9.500000000000000000e+01,1.107261440999999991e+02,2.011000000000000000e+03
4.700000000000000000e+01,4.865608819000000040e+03,1.000000000000000000e+02,1.470039405999999929e+02,1.985000000000000000e+03
8.000000000000000000e+01,1.153743776400000024e+04,1.000000000000000000e+02,9.905415739999999403e+01,1.987000000000000000e+03
9.100000000000000000e+01,6.877516187000000173e+03,9.500000000000000000e+01,9.779232100000000116e+01,2.011000000000000000e+03
2.600000000000000000e+01,8.308872708000000785e+03,1.000000000000000000e+02,1.526822043999999892e+02,1.987000000000000000e+03
1.800000000000000000e+01,1.786580431799999860e+04,9.500000000000000000e+01,2.615155938999999989e+02,1.951000000000000000e+03
8.300000000000000000e+01,1.196079673499999990e+04,1.000000000000000000e+02,1.091488486000000080e+02,1.979000000000000000e+03
5.900000000000000000e+01,9.734469242999999551e+03,1.000000000000000000e+02,1.466884814999999946e+02,1.973000000000000000e+03
9.900000000000000000e+01,5.297700671999999940e+03,9.000000000000000000e+01,1.189280807000000095e+02,1.989000000000000000e+03
6.800000000000000000e+01,1.787323655800000051e+04,9.000000000000000000e+01,1.034705847999999833e+02,1.964000000000000000e+03
1.000000000000000000e+02,4.842475972000000183e+03,1.000000000000000000e+02,5.047345599999999877e+01,1.985000000000000000e+03
9.400000000000000000e+01,9.731960861999999906e+03,1.000000000000000000e+02,6.624641099999999483e+01,1.963000000000000000e+03
9.600000000000000000e+01,9.873359227999999348e+03,9.500000000000000000e+01,5.741355619999999504e+01,2.008000000000000000e+03
9.700000000000000000e+01,6.296686630999999579e+03,1.000000000000000000e+02,7.444834760000000529e+01,1.987000000000000000e+03
7.600000000000000000e+01,7.829493228000000272e+03,9.500000000000000000e+01,1.264990990999999951e+02,1.982000000000000000e+03
8.700000000000000000e+01,1.029188724299999922e+04,1.000000000000000000e+02,1.028396666000000010e+02,1.978000000000000000e+03
6.900000000000000000e+01,7.339429903000000195e+03,1.000000000000000000e+02,1.078870122000000009e+02,2.003000000000000000e+03
9.800000000000000000e+01,3.750206110700000136e+04,1.000000000000000000e+02,6.151452450000000027e+01,2.015000000000000000e+03
8.400000000000000000e+01,2.887388078799999857e+04,9.500000000000000000e+01,1.318619037999999932e+02,2.008000000000000000e+03
9.000000000000000000e+01,1.338639327000000048e+04,9.500000000000000000e+01,9.621502549999999587e+01,1.964000000000000000e+03
2.500000000000000000e+01,3.761419502800000191e+04,1.000000000000000000e+02,1.318619037999999932e+02,1.977000000000000000e+03
1.000000000000000000e+02,1.913244382000000087e+03,1.000000000000000000e+02,6.624641099999999838e+00,1.969000000000000000e+03
6.400000000000000000e+01,6.567777584999999817e+03,1.000000000000000000e+02,1.536285817000000122e+02,1.975000000000000000e+03
1.000000000000000000e+02,7.232498550000000250e+03,9.500000000000000000e+01,6.403819730000000732e+01,1.985000000000000000e+03
4.000000000000000000e+00,3.164777856199999951e+04,9.500000000000000000e+01,2.085184650999999860e+02,2.004000000000000000e+03
1.000000000000000000e+02,1.863634180000000015e+03,1.000000000000000000e+02,5.993722899999999854e+00,1.952000000000000000e+03
9.700000000000000000e+01,5.983231909000000087e+03,9.500000000000000000e+01,1.353319539000000020e+02,1.974000000000000000e+03
5.200000000000000000e+01,5.880295385000000351e+03,9.500000000000000000e+01,1.309155264999999986e+02,2.012000000000000000e+03
7.100000000000000000e+01,7.681870361000000230e+03,9.500000000000000000e+01,1.205053762000000006e+02,1.969000000000000000e+03
9.000000000000000000e+01,2.789059543599999961e+04,9.500000000000000000e+01,6.466911550000000375e+01,2.008000000000000000e+03
9.900000000000000000e+01,1.954307508000000098e+03,1.000000000000000000e+02,1.041015029999999939e+02,1.926000000000000000e+03
1.000000000000000000e+02,1.365674099999999999e+04,9.500000000000000000e+01,8.612033429999999612e+01,2.008000000000000000e+03
3.700000000000000000e+01,1.661310026600000128e+04,9.500000000000000000e+01,1.205053762000000006e+02,1.968000000000000000e+03
8.200000000000000000e+01,2.169470855999999912e+03,1.000000000000000000e+02,1.466884814999999946e+02,1.925000000000000000e+03
1.000000000000000000e+02,6.810997639000000163e+03,1.000000000000000000e+02,1.413256767999999965e+02,2.002000000000000000e+03
1.000000000000000000e+02,4.737123969999999645e+03,1.000000000000000000e+02,7.571018399999999815e+01,1.976000000000000000e+03
5.100000000000000000e+01,7.144240700000000288e+03,9.500000000000000000e+01,1.350164947999999754e+02,1.987000000000000000e+03
1.000000000000000000e+02,1.248987932000000001e+03,9.500000000000000000e+01,1.192435397999999935e+02,1.963000000000000000e+03
1.000000000000000000e+02,2.265904169999999795e+03,9.500000000000000000e+01,6.530003370000000018e+01,1.960000000000000000e+03
9.400000000000000000e+01,4.007092196000000058e+03,1.000000000000000000e+02,1.283918537000000129e+02,1.985000000000000000e+03
6.900000000000000000e+01,5.048999340999999731e+03,1.000000000000000000e+02,1.160889487999999830e+02,1.983000000000000000e+03
1.000000000000000000e+02,4.050570799999999963e+03,1.000000000000000000e+02,1.041015029999999939e+02,2.006000000000000000e+03
9.300000000000000000e+01,1.382229414600000018e+04,9.500000000000000000e+01,1.343855766000000074e+02,2.010000000000000000e+03
8.400000000000000000e+01,2.124505803999999898e+03,9.500000000000000000e+01,1.022087483999999904e+02,1.963000000000000000e+03
9.600000000000000000e+01,9.655130080999999336e+03,9.500000000000000000e+01,1.151425715000000025e+02,2.014000000000000000e+03
8.600000000000000000e+01,1.351199812600000041e+04,9.500000000000000000e+01,1.328082810999999879e+02,1.985000000000000000e+03
8.700000000000000000e+01,1.003352399999999943e+04,9.500000000000000000e+01,1.447957269000000053e+02,1.991000000000000000e+03
7.000000000000000000e+01,4.911874512999999752e+03,9.500000000000000000e+01,1.154580306000000007e+02,1.929000000000000000e+03
4.000000000000000000e+00,1.100733324600000014e+04,9.500000000000000000e+01,1.776034732999999903e+02,1.976000000000000000e+03
9.600000000000000000e+01,1.142576835799999935e+04,9.500000000000000000e+01,6.403819730000000732e+01,1.987000000000000000e+03
3.000000000000000000e+00,2.480900292600000103e+04,1.000000000000000000e+02,2.085184650999999860e+02,2.010000000000000000e+03
1.000000000000000000e+00,5.612084423999999672e+03,9.500000000000000000e+01,2.277614701999999909e+02,1.980000000000000000e+03
4.400000000000000000e+01,2.512375829000000067e+03,1.000000000000000000e+02,1.555213362999999731e+02,1.962000000000000000e+03
4.600000000000000000e+01,1.176570043500000065e+04,1.000000000000000000e+02,1.432184313999999858e+02,2.014000000000000000e+03
8.900000000000000000e+01,8.011118593000000146e+03,1.000000000000000000e+02,1.094643077000000062e+02,1.922000000000000000e+03
7.800000000000000000e+01,8.530632169000000431e+03,1.000000000000000000e+02,1.059942575999999974e+02,1.990000000000000000e+03
1.000000000000000000e+00,9.162465471999999863e+03,9.500000000000000000e+01,4.249234076999999274e+02,1.971000000000000000e+03
2.000000000000000000e+00,4.694137751900000148e+04,1.000000000000000000e+02,1.687706184999999834e+02,2.010000000000000000e+03
1.000000000000000000e+02,6.108372250000000349e+03,1.000000000000000000e+02,1.006314528999999993e+02,2.007000000000000000e+03
8.700000000000000000e+01,8.531003780999999435e+03,9.500000000000000000e+01,1.233445080999999988e+02,2.000000000000000000e+03
9.100000000000000000e+01,3.924501428999999916e+03,1.000000000000000000e+02,1.034705847999999833e+02,1.978000000000000000e+03
9.500000000000000000e+01,2.868101415999999972e+03,1.000000000000000000e+02,7.003192020000000184e+01,1.964000000000000000e+03
2.300000000000000000e+01,3.722158695000000080e+03,1.000000000000000000e+02,1.097797667999999902e+02,1.984000000000000000e+03
1.000000000000000000e+02,7.692832914999999957e+03,1.000000000000000000e+02,7.097829749999999649e+01,2.003000000000000000e+03
9.200000000000000000e+01,3.927195615999999973e+03,9.500000000000000000e+01,9.779232100000000116e+01,1.987000000000000000e+03
9.200000000000000000e+01,5.612084423999999672e+03,9.500000000000000000e+01,6.971646110000000363e+01,1.980000000000000000e+03
8.600000000000000000e+01,5.156116500000000087e+03,9.500000000000000000e+01,9.306043449999999950e+01,1.983000000000000000e+03
9.800000000000000000e+01,2.104317982100000154e+04,9.500000000000000000e+01,8.959038439999999071e+01,2.008000000000000000e+03
8.800000000000000000e+01,8.269853447999999844e+03,1.000000000000000000e+02,9.936961649999999224e+01,2.005000000000000000e+03
6.200000000000000000e+01,1.312589325800000006e+04,1.000000000000000000e+02,1.268145582000000076e+02,1.976000000000000000e+03
8.200000000000000000e+01,2.571555040000000190e+03,9.500000000000000000e+01,1.397483812999999770e+02,1.988000000000000000e+03
8.200000000000000000e+01,2.071736899999999878e+03,9.500000000000000000e+01,1.293382310000000075e+02,1.985000000000000000e+03
4.500000000000000000e+01,6.276898291999999856e+03,9.500000000000000000e+01,1.476348587999999893e+02,1.989000000000000000e+03
1.000000000000000000e+02,2.524639024999999947e+03,9.500000000000000000e+01,8.832854799999999784e+00,1.965000000000000000e+03
6.300000000000000000e+01,1.055591756899999928e+04,1.000000000000000000e+02,1.555213362999999731e+02,1.973000000000000000e+03
7.300000000000000000e+01,5.302903239999999641e+03,9.500000000000000000e+01,1.170353261000000060e+02,1.971000000000000000e+03
6.100000000000000000e+01,1.793027899999999863e+04,9.500000000000000000e+01,1.760261777999999993e+02,1.994000000000000000e+03
8.300000000000000000e+01,2.229672000000000025e+03,1.000000000000000000e+02,1.735025049999999851e+02,1.994000000000000000e+03
5.800000000000000000e+01,6.378627077000000099e+03,1.000000000000000000e+02,1.608841409999999996e+02,2.012000000000000000e+03
6.000000000000000000e+00,2.162503130999999939e+03,1.000000000000000000e+02,1.981083147999999881e+02,1.961000000000000000e+03
8.400000000000000000e+01,1.858059999999999945e+03,1.000000000000000000e+02,1.637232728999999836e+02,1.989000000000000000e+03
6.300000000000000000e+01,1.011193413200000032e+04,1.000000000000000000e+02,1.375401675999999895e+02,1.990000000000000000e+03
2.100000000000000000e+01,6.405476044000000002e+03,9.500000000000000000e+01,2.189286154000000124e+02,2.013000000000000000e+03
8.600000000000000000e+01,3.047218400000000202e+03,9.500000000000000000e+01,9.306043449999999950e+01,1.988000000000000000e+03
1.000000000000000000e+02,1.149433077199999934e+04,9.500000000000000000e+01,5.993722900000000209e+01,1.971000000000000000e+03
1.000000000000000000e+02,2.539503505000000132e+03,9.500000000000000000e+01,6.340727910000000378e+01,1.959000000000000000e+03
1.000000000000000000e+02,3.119682740000000194e+03,1.000000000000000000e+02,7.287105210000000000e+01,1.977000000000000000e+03
9.100000000000000000e+01,3.964356815999999981e+03,9.500000000000000000e+01,1.239754262999999810e+02,1.972000000000000000e+03
3.000000000000000000e+00,6.295478892000000087e+03,1.000000000000000000e+02,1.747643413999999780e+02,2.010000000000000000e+03
9.400000000000000000e+01,1.555707186499999989e+04,9.500000000000000000e+01,1.104106850000000009e+02,2.015000000000000000e+03
3.100000000000000000e+01,1.874355186200000026e+04,9.500000000000000000e+01,1.977928557000000183e+02,2.008000000000000000e+03
1.000000000000000000e+00,2.610945912000000135e+03,1.000000000000000000e+02,2.283923884000000157e+02,1.927000000000000000e+03
9.700000000000000000e+01,2.439075362000000041e+03,9.500000000000000000e+01,8.801308889999999963e+01,1.964000000000000000e+03
4.300000000000000000e+01,5.446809986999999637e+03,1.000000000000000000e+02,8.391212060000000861e+01,1.983000000000000000e+03
8.900000000000000000e+01,2.461557887999999821e+03,9.500000000000000000e+01,1.242908853999999934e+02,1.989000000000000000e+03
6.700000000000000000e+01,2.769345526999999947e+03,1.000000000000000000e+02,1.261836399999999969e+02,1.964000000000000000e+03
1.000000000000000000e+02,8.251923168999999689e+03,9.500000000000000000e+01,7.981115230000000338e+01,1.978000000000000000e+03
1.900000000000000000e+01,3.917254994999999781e+03,9.500000000000000000e+01,1.583604682000000139e+02,1.969000000000000000e+03
4.500000000000000000e+01,1.786580431799999860e+04,9.500000000000000000e+01,1.993701512000000093e+02,1.951000000000000000e+03
8.100000000000000000e+01,2.763771346999999878e+03,1.000000000000000000e+02,1.589913863999999819e+02,1.964000000000000000e+03
1.000000000000000000e+02,7.238908857000000353e+03,9.500000000000000000e+01,6.466911550000000375e+01,1.977000000000000000e+03
7.100000000000000000e+01,5.966230660000000171e+03,9.500000000000000000e+01,1.558367953999999997e+02,1.963000000000000000e+03
8.200000000000000000e+01,3.365764206399999966e+04,9.500000000000000000e+01,1.861208689999999990e+02,2.008000000000000000e+03
9.500000000000000000e+01,2.081027199999999993e+03,9.500000000000000000e+01,1.432184313999999858e+02,1.926000000000000000e+03
5.000000000000000000e+00,1.024692219099999966e+04,9.500000000000000000e+01,1.653005684000000031e+02,2.007000000000000000e+03
8.900000000000000000e+01,8.635519656000000396e+03,1.000000000000000000e+02,1.365937902999999949e+02,1.970000000000000000e+03
9.600000000000000000e+01,3.625901896699999634e+04,9.500000000000000000e+01,1.239754262999999810e+02,2.014000000000000000e+03
3.900000000000000000e+01,2.574054130699999951e+04,1.000000000000000000e+02,1.088333894999999956e+02,2.007000000000000000e+03
1.000000000000000000e+02,2.016273809000000028e+03,9.500000000000000000e+01,1.044169621000000063e+02,1.969000000000000000e+03
3.300000000000000000e+01,1.151969329099999959e+04,9.500000000000000000e+01,1.690860776000000101e+02,2.004000000000000000e+03
6.800000000000000000e+01,2.616724478599999929e+04,9.500000000000000000e+01,1.044169621000000063e+02,1.973000000000000000e+03
6.600000000000000000e+01,5.662252043999999842e+03,9.500000000000000000e+01,1.182971624999999989e+02,1.986000000000000000e+03
5.000000000000000000e+00,3.542103390699999727e+04,9.500000000000000000e+01,1.798116870000000063e+02,1.968000000000000000e+03
8.100000000000000000e+01,1.871438032000000021e+03,1.000000000000000000e+02,1.466884814999999946e+02,1.964000000000000000e+03
6.500000000000000000e+01,6.567777584999999817e+03,1.000000000000000000e+02,1.482657769999999857e+02,1.975000000000000000e+03
5.600000000000000000e+01,4.543142506000000139e+03,9.500000000000000000e+01,1.394329222000000073e+02,1.987000000000000000e+03
7.900000000000000000e+01,6.400459281999999803e+03,1.000000000000000000e+02,1.353319539000000020e+02,1.996000000000000000e+03
9.300000000000000000e+01,1.005136137600000075e+04,9.500000000000000000e+01,1.041015029999999939e+02,1.989000000000000000e+03
7.500000000000000000e+01,2.845433083999999781e+03,9.500000000000000000e+01,1.432184313999999858e+02,2.015000000000000000e+03
