# Floor Area,Year Built,Energy Star Score,Site EUI
8.175463999999999942e+03,1.975000000000000000e+03,9.800000000000000000e+01,1.700324549000000047e+02
1.003445303000000058e+04,1.993000000000000000e+03,3.900000000000000000e+01,1.561522544999999980e+02
9.987072500000000218e+03,1.952000000000000000e+03,4.200000000000000000e+01,3.902229067000000100e+02
2.497706445299999905e+04,1.965000000000000000e+03,6.700000000000000000e+01,3.085189997999999605e+02
3.888436484400000336e+04,1.915000000000000000e+03,3.200000000000000000e+01,2.167204016999999965e+02
4.663730599999999686e+04,2.001000000000000000e+03,2.900000000000000000e+01,2.952697175999999786e+02
7.787036557000000357e+03,1.990000000000000000e+03,1.700000000000000000e+01,3.993712205999999583e+02
7.774123040000000401e+03,1.980000000000000000e+03,6.200000000000000000e+01,2.514209026999999992e+02
1.815166684900000109e+04,2.016000000000000000e+03,6.600000000000000000e+01,1.769725550999999939e+02
6.232862269999999626e+03,1.930000000000000000e+03,1.000000000000000000e+00,4.703495180999999548e+02
1.836014118099999905e+04,1.962000000000000000e+03,3.500000000000000000e+01,3.801282155000000103e+02
1.060998711499999990e+04,1.976000000000000000e+03,8.400000000000000000e+01,1.507894497999999999e+02
1.328605803000000014e+04,1.973000000000000000e+03,1.000000000000000000e+02,2.681402349999999757e+01
5.551140056000000186e+03,1.920000000000000000e+03,8.000000000000000000e+00,2.075720877999999914e+02
3.894521630900000309e+04,2.009000000000000000e+03,7.100000000000000000e+01,2.141967289000000108e+02
5.183987399999999616e+04,1.991000000000000000e+03,6.000000000000000000e+01,2.492126889999999833e+02
6.503210000000000036e+03,1.923000000000000000e+03,9.400000000000000000e+01,1.268145582000000076e+02
7.023466800000000148e+03,1.926000000000000000e+03,9.400000000000000000e+01,2.362788658999999996e+02
2.177441933399999834e+04,1.969000000000000000e+03,2.000000000000000000e+00,6.246090179999999918e+02
5.243352417000000059e+03,1.932000000000000000e+03,9.400000000000000000e+01,2.078875469000000180e+02
6.050586583999999675e+03,1.929000000000000000e+03,4.200000000000000000e+01,2.747648760999999809e+02
2.754964142599999832e+04,1.973000000000000000e+03,3.100000000000000000e+01,2.201904517999999769e+02
5.633266308000000208e+03,1.971000000000000000e+03,5.800000000000000000e+01,3.504750600999999506e+02
2.122740646999999808e+04,1.980000000000000000e+03,7.200000000000000000e+01,1.602532227999999748e+02
6.314431104000000232e+03,1.930000000000000000e+03,5.900000000000000000e+01,2.567837074000000257e+02
5.051136110000000372e+03,1.971000000000000000e+03,9.000000000000000000e+01,2.151431062000000054e+02
7.781926892000000407e+03,1.893000000000000000e+03,7.100000000000000000e+01,1.283918537000000129e+02
1.763782035600000017e+04,1.927000000000000000e+03,4.800000000000000000e+01,3.564687829999999735e+02
4.554244414500000130e+04,1.969000000000000000e+03,7.200000000000000000e+01,2.810740581000000020e+02
5.747072482999999920e+03,1.997000000000000000e+03,7.700000000000000000e+01,1.880136235999999883e+02
8.943028586000000359e+03,1.978000000000000000e+03,8.100000000000000000e+01,1.987392329999999845e+02
3.730055449999999837e+04,2.005000000000000000e+03,6.700000000000000000e+01,2.072566286999999932e+02
1.988579424700000163e+04,2.001000000000000000e+03,2.600000000000000000e+01,3.492132237000000146e+02
1.284885651200000029e+04,1.981000000000000000e+03,4.200000000000000000e+01,1.397483812999999770e+02
2.712739729100000113e+04,1.953000000000000000e+03,8.800000000000000000e+01,2.599382984000000079e+02
6.113574818000000050e+03,1.967000000000000000e+03,4.500000000000000000e+01,2.640392666999999847e+02
1.378426894810000085e+05,1.972000000000000000e+03,5.700000000000000000e+01,2.504745254000000045e+02
2.716901783499999874e+04,1.983000000000000000e+03,9.900000000000000000e+01,8.201936599999999089e+01
1.230899717899999996e+04,1.920000000000000000e+03,5.300000000000000000e+01,2.416416705999999692e+02
2.909415380100000039e+04,1.970000000000000000e+03,4.800000000000000000e+01,3.422731234999999970e+02
1.402835299999999916e+04,1.976000000000000000e+03,1.900000000000000000e+01,3.107272135000000048e+02
1.594494189000000006e+04,1.926000000000000000e+03,5.500000000000000000e+01,2.940078811999999857e+02
1.021932999999999993e+04,1.923000000000000000e+03,3.600000000000000000e+01,2.375407022999999924e+02
8.072527476000000206e+03,2.007000000000000000e+03,1.000000000000000000e+00,8.410139606000000185e+02
8.248671564000000217e+03,1.917000000000000000e+03,7.500000000000000000e+01,3.350175641999999812e+02
6.781918999999999869e+03,1.930000000000000000e+03,9.000000000000000000e+01,1.239754262999999810e+02
6.038694999999999709e+03,2.015000000000000000e+03,6.400000000000000000e+01,2.082030059999999878e+02
3.441833182800000213e+04,2.010000000000000000e+03,3.600000000000000000e+01,2.703484487000000058e+02
2.687377210099999866e+04,1.960000000000000000e+03,3.000000000000000000e+01,3.842291837999999871e+02
9.175100280000000203e+04,1.972000000000000000e+03,5.900000000000000000e+01,1.217672126000000077e+02
8.954362751999999091e+03,1.925000000000000000e+03,2.700000000000000000e+01,2.873832400999999663e+02
1.745535886400000163e+04,2.007000000000000000e+03,7.200000000000000000e+01,1.735025049999999851e+02
2.209474887799999851e+04,2.004000000000000000e+03,1.800000000000000000e+01,3.429040416999999934e+02
6.566384039999999914e+03,1.928000000000000000e+03,5.500000000000000000e+01,2.823358944999999949e+02
6.896115367600000172e+04,1.957000000000000000e+03,5.100000000000000000e+01,3.116735907999999995e+02
6.832272425999999541e+03,2.013000000000000000e+03,1.000000000000000000e+02,1.268145582000000076e+02
9.248679455999999846e+03,1.950000000000000000e+03,6.900000000000000000e+01,1.075715531000000027e+02
1.629295652800000062e+04,2.005000000000000000e+03,1.000000000000000000e+01,3.164054772999999727e+02
5.945792000000000371e+03,2.007000000000000000e+03,1.000000000000000000e+00,3.154590999999999781e+02
1.839785979900000166e+04,2.007000000000000000e+03,9.000000000000000000e+01,1.552058772000000033e+02
5.736760250000000269e+03,1.977000000000000000e+03,9.900000000000000000e+01,1.750798005000000046e+02
5.333236069500000303e+04,2.013000000000000000e+03,2.200000000000000000e+01,3.261847094000000311e+02
9.587868308999999499e+03,1.927000000000000000e+03,9.200000000000000000e+01,2.277614701999999909e+02
4.124893200000000070e+04,2.005000000000000000e+03,2.600000000000000000e+01,2.675093167999999650e+02
5.945792000000000371e+03,1.925000000000000000e+03,3.400000000000000000e+01,3.630934240999999929e+02
6.967725000000000364e+03,2.005000000000000000e+03,1.000000000000000000e+02,9.400681179999999415e+01
1.486447999999999956e+04,1.934000000000000000e+03,4.800000000000000000e+01,1.798116870000000063e+02
7.563028843400000187e+04,1.938000000000000000e+03,1.000000000000000000e+02,2.492126890000000117e+01
6.776344820000000254e+03,1.913000000000000000e+03,5.900000000000000000e+01,2.716102850999999987e+02
1.956713695699999880e+04,1.983000000000000000e+03,6.800000000000000000e+01,1.753952596000000028e+02
2.179643734499999846e+04,2.001000000000000000e+03,7.400000000000000000e+01,2.198749927000000071e+02
3.757508286499999667e+04,1.978000000000000000e+03,7.000000000000000000e+00,3.624625058999999965e+02
4.618997805499999959e+04,2.007000000000000000e+03,3.700000000000000000e+01,2.769730897999999684e+02
6.837660799999999654e+03,1.951000000000000000e+03,2.000000000000000000e+01,4.053649434999999812e+02
5.602050900000000183e+03,1.971000000000000000e+03,7.200000000000000000e+01,2.615155938999999989e+02
2.563853381299999819e+04,2.007000000000000000e+03,3.400000000000000000e+01,2.649856439999999793e+02
3.409540099999999802e+04,1.971000000000000000e+03,7.900000000000000000e+01,2.517363617999999974e+02
8.821325655999999071e+03,1.963000000000000000e+03,9.900000000000000000e+01,1.523667452999999909e+02
1.195661609999999928e+04,1.973000000000000000e+03,4.500000000000000000e+01,1.782343914999999868e+02
6.897118720000000394e+03,2.011000000000000000e+03,9.700000000000000000e+01,7.949569319999999095e+01
2.753189695299999948e+04,2.002000000000000000e+03,1.800000000000000000e+01,3.223992001999999957e+02
4.412706693999999698e+04,1.991000000000000000e+03,9.000000000000000000e+00,3.479513872999999649e+02
3.716119999999999709e+04,1.964000000000000000e+03,7.500000000000000000e+01,2.113575969999999984e+02
3.613220637200000056e+04,1.953000000000000000e+03,7.600000000000000000e+01,2.694020714000000112e+02
2.336519740299999830e+04,2.008000000000000000e+03,4.700000000000000000e+01,2.511054435999999725e+02
5.747982932399999845e+04,2.006000000000000000e+03,2.000000000000000000e+01,2.637238075999999865e+02
1.532899500000000080e+04,1.920000000000000000e+03,8.200000000000000000e+01,2.520518209000000240e+02
1.066061924999999974e+04,2.005000000000000000e+03,4.500000000000000000e+01,2.769730897999999684e+02
6.821848709399999643e+04,1.976000000000000000e+03,2.900000000000000000e+01,2.766576307000000270e+02
6.992251392000000124e+03,1.983000000000000000e+03,4.000000000000000000e+01,2.132503515999999877e+02
1.393545000000000073e+04,1.980000000000000000e+03,1.000000000000000000e+02,2.649856439999999935e+01
7.432239999999999782e+03,1.927000000000000000e+03,6.700000000000000000e+01,3.299702185999999529e+02
1.047945839999999953e+04,1.979000000000000000e+03,7.000000000000000000e+01,1.135652759999999972e+02
1.107868274999999994e+04,1.924000000000000000e+03,7.800000000000000000e+01,2.454271797999999762e+02
9.466165379000000030e+03,1.927000000000000000e+03,5.000000000000000000e+01,2.302851430000000050e+02
7.190692200000000412e+03,2.000000000000000000e+03,4.600000000000000000e+01,2.425880479000000207e+02
1.722031427400000030e+04,1.970000000000000000e+03,6.900000000000000000e+01,2.861214037000000303e+02
1.530922524160000030e+05,1.926000000000000000e+03,7.900000000000000000e+01,1.940073464999999828e+02
5.732672518000000309e+03,1.928000000000000000e+03,7.100000000000000000e+01,3.230301183999999921e+02
9.699073200000000725e+03,1.912000000000000000e+03,4.000000000000000000e+01,2.990552267999999572e+02
1.663799827000000005e+04,1.930000000000000000e+03,3.600000000000000000e+01,3.728726561999999944e+02
1.508726139399999920e+04,1.958000000000000000e+03,7.400000000000000000e+01,2.179822380999999893e+02
6.038694999999999709e+03,1.928000000000000000e+03,6.000000000000000000e+01,1.331237402000000145e+02
1.107938881280000060e+05,1.974000000000000000e+03,4.200000000000000000e+01,2.041020377000000110e+02
1.755866700000000128e+04,1.960000000000000000e+03,8.800000000000000000e+01,2.041020377000000110e+02
5.481277000000000044e+03,1.951000000000000000e+03,5.100000000000000000e+01,3.675098514999999679e+02
6.077621356999999989e+03,1.934000000000000000e+03,8.500000000000000000e+01,2.706639078000000040e+02
1.630447650000000067e+04,2.015000000000000000e+03,9.600000000000000000e+01,1.687706184999999834e+02
5.510076930000000175e+03,1.950000000000000000e+03,5.900000000000000000e+01,3.097808362000000102e+02
3.548077053599999635e+04,1.969000000000000000e+03,5.300000000000000000e+01,1.482657769999999857e+02
1.116229544999999962e+04,1.980000000000000000e+03,4.500000000000000000e+01,2.104112197000000037e+02
5.007750409000000218e+03,1.890000000000000000e+03,9.400000000000000000e+01,1.189280807000000095e+02
1.523795005999999921e+04,1.967000000000000000e+03,5.500000000000000000e+01,3.151436409000000367e+02
1.467885980600000039e+04,1.926000000000000000e+03,9.500000000000000000e+01,2.037865785999999844e+02
1.636430603200000041e+04,1.932000000000000000e+03,5.000000000000000000e+01,2.924305856999999946e+02
7.046283776799999760e+04,1.970000000000000000e+03,1.600000000000000000e+01,2.794967625999999541e+02
1.073057520900000054e+04,1.990000000000000000e+03,3.400000000000000000e+01,2.864368627999999717e+02
8.509914800000000469e+03,1.932000000000000000e+03,1.000000000000000000e+00,1.282972159700000020e+03
7.972851847300000372e+04,2.015000000000000000e+03,5.700000000000000000e+01,2.444808024999999816e+02
4.709764036499999929e+04,1.991000000000000000e+03,6.300000000000000000e+01,2.397489160000000084e+02
4.887069411999999829e+03,1.963000000000000000e+03,8.800000000000000000e+01,2.078875469000000180e+02
3.417994273000000248e+04,2.015000000000000000e+03,7.900000000000000000e+01,3.353330232999999794e+02
5.221148599999999715e+04,1.962000000000000000e+03,2.400000000000000000e+01,3.201909865000000082e+02
1.960996524000000136e+04,1.967000000000000000e+03,1.600000000000000000e+01,1.946382647000000077e+02
5.808667172000000392e+03,2.002000000000000000e+03,8.400000000000000000e+01,1.899063782000000060e+02
5.081236681999999746e+03,1.924000000000000000e+03,7.100000000000000000e+01,2.340706522000000120e+02
5.109664999999999964e+03,1.976000000000000000e+03,4.300000000000000000e+01,2.511054435999999725e+02
5.295470999999999549e+03,2.007000000000000000e+03,5.600000000000000000e+01,2.119885151999999948e+02
9.961960819100000663e+04,1.992000000000000000e+03,7.200000000000000000e+01,2.233450427999999874e+02
2.313284700000000157e+04,1.960000000000000000e+03,9.900000000000000000e+01,1.296536901000000057e+02
9.302005778000000646e+03,1.928000000000000000e+03,9.000000000000000000e+01,1.261836399999999969e+02
9.290299999999999272e+03,1.922000000000000000e+03,6.000000000000000000e+01,2.552064119000000062e+02
1.128771450000000004e+04,1.925000000000000000e+03,4.100000000000000000e+01,3.015788995999999997e+02
6.689015999999999622e+03,1.974000000000000000e+03,7.800000000000000000e+01,2.615155938999999989e+02
2.835994139200000063e+04,1.918000000000000000e+03,4.900000000000000000e+01,2.599382984000000079e+02
1.528114995500000077e+04,1.926000000000000000e+03,8.600000000000000000e+01,2.621465120999999954e+02
6.687808261000000130e+03,1.971000000000000000e+03,1.000000000000000000e+02,1.829662779999999955e+01
5.441050000999999611e+03,2.005000000000000000e+03,3.200000000000000000e+01,3.517368965000000003e+02
4.782646439999999529e+03,1.950000000000000000e+03,8.400000000000000000e+01,2.908532902000000036e+02
9.228166473600000609e+04,1.986000000000000000e+03,8.400000000000000000e+01,1.567831726999999944e+02
8.015865936299999885e+04,1.971000000000000000e+03,6.200000000000000000e+01,2.441653434000000118e+02
4.796396083999999973e+03,2.013000000000000000e+03,6.500000000000000000e+01,2.145121879999999805e+02
1.984881885300000067e+04,1.966000000000000000e+03,2.400000000000000000e+01,3.703489834000000087e+02
7.432239999999999782e+03,1.904000000000000000e+03,8.400000000000000000e+01,2.561527892000000293e+02
6.812883569900000293e+04,2.016000000000000000e+03,5.400000000000000000e+01,1.444802677999999787e+02
3.028340510400000130e+04,1.982000000000000000e+03,8.000000000000000000e+00,2.312315202999999713e+02
6.783405447999999524e+03,1.926000000000000000e+03,9.200000000000000000e+01,2.088339242000000127e+02
1.431756003899999996e+04,1.928000000000000000e+03,4.700000000000000000e+01,3.473204690999999684e+02
1.938235288999999830e+04,1.957000000000000000e+03,8.500000000000000000e+01,2.047329559000000074e+02
5.016761999999999716e+03,1.920000000000000000e+03,8.700000000000000000e+01,1.574140908999999908e+02
5.037572272000000339e+03,1.906000000000000000e+03,9.200000000000000000e+01,2.135658107000000143e+02
4.394311899999999878e+04,1.972000000000000000e+03,4.200000000000000000e+01,2.826513535999999931e+02
1.279636631699999998e+04,1.924000000000000000e+03,7.900000000000000000e+01,2.429035069999999905e+02
6.270952500000000327e+03,2.003000000000000000e+03,1.000000000000000000e+02,9.274497539999998708e+01
1.259560293400000046e+04,1.922000000000000000e+03,3.000000000000000000e+01,2.438498842999999852e+02
4.060548582200000237e+04,2.005000000000000000e+03,2.400000000000000000e+01,2.410107524000000012e+02
1.858059999999999854e+04,1.920000000000000000e+03,6.500000000000000000e+01,2.839131899999999860e+02
1.147352050000000054e+04,1.951000000000000000e+03,6.800000000000000000e+01,3.135663453999999888e+02
1.913569542500000171e+04,1.929000000000000000e+03,7.300000000000000000e+01,2.261841746999999998e+02
5.853074805999999626e+03,1.995000000000000000e+03,6.300000000000000000e+01,3.104117544000000066e+02
2.127748118700000123e+04,2.014000000000000000e+03,3.900000000000000000e+01,2.533136572999999885e+02
1.785976562299999932e+04,1.952000000000000000e+03,8.700000000000000000e+01,2.388025387000000137e+02
5.285623281999999563e+03,1.924000000000000000e+03,7.600000000000000000e+01,2.141967289000000108e+02
1.495738299999999981e+04,1.972000000000000000e+03,7.000000000000000000e+01,1.306000674000000004e+02
1.453662531300000046e+04,1.968000000000000000e+03,4.000000000000000000e+01,4.864379321999999775e+02
3.400036123100000259e+04,1.963000000000000000e+03,4.000000000000000000e+01,2.659320212999999740e+02
3.561901019999999698e+04,2.008000000000000000e+03,6.000000000000000000e+00,3.227146592999999939e+02
7.280529400999999780e+03,1.927000000000000000e+03,1.000000000000000000e+02,8.706671160000000498e+01
7.241603044000000227e+04,1.961000000000000000e+03,3.900000000000000000e+01,3.214528229000000010e+02
7.673787800000000061e+03,2.003000000000000000e+03,8.300000000000000000e+01,1.375401675999999895e+02
5.716786105000000134e+03,1.920000000000000000e+03,6.800000000000000000e+01,2.504745254000000045e+02
7.701287088000000040e+03,1.997000000000000000e+03,8.900000000000000000e+01,2.328088157999999908e+02
6.315183618299999944e+04,2.006000000000000000e+03,5.200000000000000000e+01,2.069411695999999665e+02
1.079653633900000023e+04,1.901000000000000000e+03,1.000000000000000000e+02,5.678263799999999861e+00
2.229672000000000116e+04,1.968000000000000000e+03,4.300000000000000000e+01,1.965310192999999970e+02
1.633820028900000034e+04,2.003000000000000000e+03,9.700000000000000000e+01,1.649851092999999764e+02
2.051484045999999944e+04,1.968000000000000000e+03,1.600000000000000000e+01,4.340717215999999894e+02
2.812982066100000156e+04,2.008000000000000000e+03,1.000000000000000000e+02,9.022130260000000135e+01
1.038172444399999949e+04,2.005000000000000000e+03,5.500000000000000000e+01,1.842281143999999813e+02
