# Year Built,Number of Floors,Floor Area,Energy Star Score,Site EUI
1.985000000000000000e+03,3.000000000000000000e+00,2.837443425999999818e+03,6.500000000000000000e+01,9.337589359999999772e+01
1.982000000000000000e+03,4.000000000000000000e+00,5.543522009999999682e+03,8.300000000000000000e+01,8.170390689999999267e+01
1.950000000000000000e+03,1.300000000000000000e+01,1.005470588399999906e+04,1.000000000000000000e+02,5.268166969999999338e+01
1.966000000000000000e+03,4.000000000000000000e+00,2.943352845999999772e+03,6.900000000000000000e+01,8.801308889999999963e+01
2.008000000000000000e+03,6.000000000000000000e+00,9.864626345999999103e+03,1.000000000000000000e+02,5.899085169999999323e+01
1.958000000000000000e+03,6.000000000000000000e+00,5.215946031999999832e+03,8.700000000000000000e+01,8.138844779999999446e+01
1.928000000000000000e+03,4.000000000000000000e+00,3.519630154999999831e+03,9.000000000000000000e+01,1.135652759999999972e+02
1.926000000000000000e+03,3.000000000000000000e+00,2.217315900999999940e+03,5.800000000000000000e+01,8.454303880000000504e+01
1.914000000000000000e+03,3.000000000000000000e+00,2.260329990000000180e+03,8.000000000000000000e+01,1.059942575999999974e+02
2.004000000000000000e+03,2.300000000000000000e+01,2.285590315700000065e+04,1.200000000000000000e+01,2.306006020999999748e+02
1.978000000000000000e+03,4.000000000000000000e+00,3.299171335999999883e+03,8.700000000000000000e+01,8.233482510000000332e+01
2.008000000000000000e+03,4.000000000000000000e+00,3.746406378000000132e+03,6.600000000000000000e+01,1.072560939999999903e+02
2.012000000000000000e+03,6.000000000000000000e+00,2.903032944000000043e+03,1.000000000000000000e+02,6.687732919999999126e+01
2.002000000000000000e+03,4.000000000000000000e+00,3.838380348000000140e+03,9.000000000000000000e+01,1.164044078999999954e+02
1.985000000000000000e+03,4.000000000000000000e+00,2.006704799999999977e+03,9.300000000000000000e+01,7.413288849999999286e+01
1.902000000000000000e+03,6.000000000000000000e+00,8.358854521999999633e+03,1.000000000000000000e+02,4.700340589999999708e+01
1.988000000000000000e+03,4.000000000000000000e+00,2.085486543999999867e+03,8.800000000000000000e+01,7.476380669999998929e+01
1.994000000000000000e+03,4.000000000000000000e+00,4.269450267999999596e+03,8.600000000000000000e+01,7.918023410000000695e+01
1.990000000000000000e+03,7.000000000000000000e+00,8.022917274000000361e+03,9.000000000000000000e+01,1.170353261000000060e+02
1.909000000000000000e+03,8.000000000000000000e+00,5.191605445999999574e+03,1.100000000000000000e+01,3.435349598999999898e+02
1.907000000000000000e+03,1.400000000000000000e+01,1.376998975699999937e+04,7.200000000000000000e+01,1.772880141999999921e+02
1.999000000000000000e+03,6.000000000000000000e+00,9.239203349999999773e+03,7.700000000000000000e+01,1.347010357000000056e+02
1.918000000000000000e+03,5.000000000000000000e+00,3.043502280000000155e+03,9.700000000000000000e+01,1.160889487999999830e+02
2.007000000000000000e+03,6.000000000000000000e+00,9.009732939999999871e+03,2.700000000000000000e+01,2.334397339999999872e+02
1.915000000000000000e+03,5.000000000000000000e+00,3.015631379999999808e+03,9.200000000000000000e+01,1.962155601999999988e+02
1.922000000000000000e+03,1.000000000000000000e+01,8.446740760000000591e+03,9.900000000000000000e+01,1.315464446999999950e+02
1.907000000000000000e+03,4.000000000000000000e+00,3.405823980000000120e+03,9.900000000000000000e+01,8.296574329999999975e+01
2.002000000000000000e+03,6.000000000000000000e+00,1.466901208799999949e+04,9.500000000000000000e+01,9.684594369999999230e+01
2.004000000000000000e+03,4.000000000000000000e+00,2.101930374999999913e+03,9.500000000000000000e+01,1.268145582000000076e+02
1.991000000000000000e+03,4.000000000000000000e+00,2.848498883000000205e+03,4.700000000000000000e+01,1.072560939999999903e+02
1.988000000000000000e+03,4.000000000000000000e+00,1.421471641799999998e+04,8.900000000000000000e+01,9.306043449999999950e+01
1.995000000000000000e+03,6.000000000000000000e+00,9.861281838000000789e+03,9.700000000000000000e+01,8.895946619999999427e+01
1.970000000000000000e+03,3.000000000000000000e+00,5.318418040999999903e+03,3.800000000000000000e+01,1.627768955999999889e+02
2.007000000000000000e+03,4.000000000000000000e+00,5.645436601000000337e+03,9.000000000000000000e+01,9.842323919999999760e+01
1.976000000000000000e+03,3.000000000000000000e+00,2.874418819999999869e+03,9.500000000000000000e+01,6.151452450000000027e+01
2.007000000000000000e+03,6.000000000000000000e+00,1.317819764699999905e+04,9.300000000000000000e+01,1.280763946000000146e+02
1.978000000000000000e+03,3.000000000000000000e+00,8.274684403999999631e+03,4.400000000000000000e+01,1.309155264999999986e+02
1.964000000000000000e+03,7.000000000000000000e+00,1.703766697600000043e+04,7.700000000000000000e+01,2.201904517999999769e+02
1.989000000000000000e+03,4.000000000000000000e+00,3.840238408000000163e+03,8.300000000000000000e+01,7.697202039999999101e+01
1.983000000000000000e+03,3.000000000000000000e+00,5.509240802999999687e+03,5.700000000000000000e+01,1.031551257000000135e+02
2.006000000000000000e+03,7.000000000000000000e+00,1.991208579599999939e+04,9.500000000000000000e+01,1.138807350999999954e+02
1.999000000000000000e+03,4.000000000000000000e+00,3.222897973000000093e+03,9.000000000000000000e+01,1.141961942000000079e+02
1.910000000000000000e+03,3.000000000000000000e+00,3.299914560000000165e+03,9.900000000000000000e+01,1.056787984999999992e+02
1.992000000000000000e+03,5.000000000000000000e+00,2.095705873999999767e+03,9.800000000000000000e+01,8.517395700000000147e+01
2.001000000000000000e+03,6.000000000000000000e+00,4.645986127000000124e+03,8.900000000000000000e+01,9.905415739999999403e+01
1.994000000000000000e+03,9.000000000000000000e+00,1.596714570699999967e+04,9.700000000000000000e+01,9.621502549999999587e+01
2.001000000000000000e+03,7.000000000000000000e+00,8.517811555000000226e+03,1.000000000000000000e+02,8.927492530000000670e+01
1.912000000000000000e+03,3.000000000000000000e+00,2.062446599999999762e+03,9.800000000000000000e+01,6.561549279999999840e+01
1.999000000000000000e+03,6.000000000000000000e+00,4.140408000999999786e+03,9.600000000000000000e+01,1.082024712999999849e+02
1.908000000000000000e+03,3.000000000000000000e+00,2.396897399999999834e+03,8.800000000000000000e+01,1.170353261000000060e+02
1.908000000000000000e+03,3.000000000000000000e+00,1.924206936000000042e+03,9.200000000000000000e+01,1.356474130000000002e+02
1.923000000000000000e+03,1.000000000000000000e+01,6.276526679999999942e+03,8.200000000000000000e+01,1.419565949999999930e+02
1.910000000000000000e+03,7.000000000000000000e+00,3.909172434000000067e+03,8.600000000000000000e+01,1.129343577999999866e+02
1.907000000000000000e+03,3.000000000000000000e+00,2.531606749999999920e+03,6.900000000000000000e+01,1.205053762000000006e+02
1.925000000000000000e+03,5.000000000000000000e+00,3.500213428000000022e+03,8.500000000000000000e+01,2.072566286999999932e+02
1.962000000000000000e+03,5.000000000000000000e+00,3.348874440999999933e+03,2.700000000000000000e+01,3.463740917999999738e+02
1.925000000000000000e+03,6.000000000000000000e+00,4.734801395000000412e+03,9.600000000000000000e+01,1.091488486000000080e+02
1.991000000000000000e+03,5.000000000000000000e+00,2.839115679999999884e+03,9.900000000000000000e+01,6.908554289999999298e+01
1.962000000000000000e+03,1.800000000000000000e+01,2.094247296899999856e+04,8.700000000000000000e+01,2.100957605999999771e+02
1.905000000000000000e+03,4.000000000000000000e+00,2.307710520000000088e+03,9.200000000000000000e+01,9.085222079999999778e+01
1.997000000000000000e+03,4.000000000000000000e+00,6.437806287999999768e+03,6.100000000000000000e+01,1.372247084999999913e+02
1.928000000000000000e+03,5.000000000000000000e+00,5.530887201999999888e+03,9.700000000000000000e+01,9.653048460000000830e+01
1.993000000000000000e+03,5.000000000000000000e+00,6.700907583999999588e+03,9.200000000000000000e+01,1.589913863999999819e+02
2.000000000000000000e+03,1.300000000000000000e+01,1.468573462800000016e+04,1.000000000000000000e+00,3.798127564000000120e+02
1.916000000000000000e+03,4.000000000000000000e+00,7.176385137999999642e+03,8.700000000000000000e+01,8.959038439999999071e+01
1.998000000000000000e+03,5.000000000000000000e+00,2.028258295999999973e+03,6.600000000000000000e+01,1.145116532999999919e+02
1.923000000000000000e+03,4.000000000000000000e+00,4.051128217999999833e+03,8.500000000000000000e+01,1.018932892999999922e+02
1.924000000000000000e+03,4.000000000000000000e+00,5.435104209000000083e+03,5.200000000000000000e+01,2.356479477000000031e+02
2.008000000000000000e+03,7.000000000000000000e+00,1.234792353600000024e+04,9.900000000000000000e+01,8.359666149999999618e+01
2.012000000000000000e+03,7.000000000000000000e+00,2.804100539299999946e+04,1.000000000000000000e+02,9.495318910000000301e+01
1.929000000000000000e+03,3.000000000000000000e+00,3.057251924000000145e+03,1.000000000000000000e+02,3.280774639999999920e+01
2.000000000000000000e+03,2.800000000000000000e+01,9.017601824099999794e+04,5.000000000000000000e+01,1.539440407999999820e+02
1.989000000000000000e+03,8.000000000000000000e+00,3.972996795000000020e+03,4.000000000000000000e+01,1.703479140000000029e+02
1.915000000000000000e+03,4.000000000000000000e+00,2.933690934000000198e+03,1.000000000000000000e+02,5.709809710000000393e+01
1.926000000000000000e+03,1.000000000000000000e+00,1.524724035999999978e+04,1.000000000000000000e+00,2.870677809999999681e+02
1.914000000000000000e+03,5.000000000000000000e+00,3.672269784000000072e+03,6.000000000000000000e+01,7.697202039999999101e+01
2.001000000000000000e+03,8.000000000000000000e+00,5.341179275999999845e+03,8.400000000000000000e+01,1.094643077000000062e+02
2.010000000000000000e+03,8.000000000000000000e+00,3.948934917999999925e+03,2.600000000000000000e+01,1.599377637000000050e+02
1.970000000000000000e+03,1.600000000000000000e+01,7.475997312999999849e+03,6.600000000000000000e+01,1.561522544999999980e+02
1.995000000000000000e+03,5.000000000000000000e+00,4.361888753000000179e+03,5.300000000000000000e+01,2.012629057999999986e+02
1.923000000000000000e+03,6.000000000000000000e+00,4.680081527999999707e+03,6.000000000000000000e+01,1.141961942000000079e+02
1.974000000000000000e+03,4.000000000000000000e+00,3.031053277999999864e+03,5.900000000000000000e+01,1.088333894999999956e+02
1.949000000000000000e+03,3.000000000000000000e+00,1.961368136000000050e+03,9.100000000000000000e+01,1.460575632999999982e+02
1.987000000000000000e+03,3.000000000000000000e+00,2.103881338000000142e+03,7.200000000000000000e+01,9.337589359999999772e+01
2.010000000000000000e+03,6.000000000000000000e+00,1.928889247199999954e+04,1.000000000000000000e+02,1.179817033999999865e+02
2.005000000000000000e+03,6.000000000000000000e+00,6.038694999999999709e+03,9.700000000000000000e+01,9.747686189999998874e+01
1.967000000000000000e+03,4.000000000000000000e+00,3.154335559000000103e+03,7.900000000000000000e+01,9.589956639999999766e+01
1.985000000000000000e+03,4.000000000000000000e+00,1.913244382000000087e+03,6.100000000000000000e+01,8.738217069999998898e+01
1.985000000000000000e+03,3.000000000000000000e+00,6.731658476999999948e+03,6.100000000000000000e+01,1.129343577999999866e+02
1.975000000000000000e+03,4.000000000000000000e+00,3.153871043999999983e+03,1.000000000000000000e+02,2.429035070000000118e+01
1.989000000000000000e+03,4.000000000000000000e+00,3.681931696000000102e+03,8.000000000000000000e+01,6.656187010000000726e+01
1.978000000000000000e+03,4.000000000000000000e+00,4.774006460999999945e+03,8.600000000000000000e+01,7.066283839999999827e+01
2.005000000000000000e+03,6.000000000000000000e+00,5.519738841999999750e+03,9.100000000000000000e+01,1.460575632999999982e+02
1.967000000000000000e+03,3.000000000000000000e+00,1.986730655000000070e+03,9.700000000000000000e+01,5.741355619999999504e+01
1.980000000000000000e+03,3.000000000000000000e+00,2.272314476999999897e+03,8.500000000000000000e+01,8.832854799999999784e+01
2.008000000000000000e+03,6.000000000000000000e+00,4.719751108999999815e+03,7.300000000000000000e+01,1.356474130000000002e+02
1.962000000000000000e+03,3.000000000000000000e+00,2.869866572999999789e+03,5.400000000000000000e+01,1.037860438999999957e+02
2.000000000000000000e+03,2.000000000000000000e+00,3.766473426000000018e+03,6.000000000000000000e+01,1.236599672000000112e+02
1.975000000000000000e+03,5.000000000000000000e+00,3.856403530000000046e+03,8.200000000000000000e+01,9.558410729999999944e+01
2.006000000000000000e+03,6.000000000000000000e+00,5.749487960999999814e+03,7.600000000000000000e+01,1.331237402000000145e+02
1.978000000000000000e+03,2.000000000000000000e+00,5.234155020000000150e+03,9.400000000000000000e+01,5.867539260000000212e+01
1.928000000000000000e+03,3.000000000000000000e+00,2.372556814000000031e+03,8.900000000000000000e+01,9.589956639999999766e+01
1.949000000000000000e+03,3.000000000000000000e+00,4.150162816000000021e+03,4.500000000000000000e+01,2.069411695999999665e+02
1.989000000000000000e+03,4.000000000000000000e+00,2.371349075000000084e+03,9.400000000000000000e+01,8.422757969999999261e+01
1.930000000000000000e+03,3.000000000000000000e+00,3.144580743999999868e+03,6.900000000000000000e+01,1.905372964000000024e+02
1.958000000000000000e+03,5.000000000000000000e+00,2.678672199000000091e+03,9.400000000000000000e+01,1.217672126000000077e+02
1.925000000000000000e+03,2.000000000000000000e+00,2.259865475000000060e+03,2.800000000000000000e+01,2.261841746999999998e+02
1.968000000000000000e+03,4.000000000000000000e+00,3.083636375999999927e+03,4.600000000000000000e+01,1.063097167000000098e+02
1.989000000000000000e+03,5.000000000000000000e+00,1.694086205000000064e+03,9.500000000000000000e+01,7.413288849999999286e+01
1.999000000000000000e+03,6.000000000000000000e+00,2.633800049999999828e+03,9.800000000000000000e+01,8.612033429999999612e+01
1.995000000000000000e+03,3.000000000000000000e+00,1.768780216999999993e+03,1.900000000000000000e+01,1.583604682000000139e+02
2.007000000000000000e+03,6.000000000000000000e+00,4.124242879000000357e+03,6.100000000000000000e+01,2.192440744999999822e+02
2.000000000000000000e+03,6.000000000000000000e+00,2.116051630999999816e+03,9.300000000000000000e+01,9.085222079999999778e+01
1.985000000000000000e+03,4.000000000000000000e+00,3.482468954999999823e+03,7.900000000000000000e+01,1.063097167000000098e+02
1.999000000000000000e+03,5.000000000000000000e+00,6.126767044000000169e+03,9.700000000000000000e+01,1.476348587999999893e+02
2.001000000000000000e+03,5.000000000000000000e+00,4.233775515999999698e+03,9.600000000000000000e+01,1.097797667999999902e+02
1.901000000000000000e+03,3.000000000000000000e+00,2.233945537999999942e+03,2.800000000000000000e+01,2.018938239999999951e+02
1.978000000000000000e+03,3.000000000000000000e+00,2.051484046000000035e+03,5.000000000000000000e+01,1.268145582000000076e+02
1.994000000000000000e+03,6.000000000000000000e+00,2.909536153999999897e+03,8.000000000000000000e+01,7.918023410000000695e+01
1.998000000000000000e+03,5.000000000000000000e+00,2.508845514999999978e+03,9.400000000000000000e+01,9.211405719999999064e+01
2.002000000000000000e+03,4.000000000000000000e+00,6.082452312999999776e+03,9.000000000000000000e+01,8.612033429999999612e+01
1.908000000000000000e+03,3.000000000000000000e+00,2.438703750000000127e+03,9.300000000000000000e+01,1.381710857999999860e+02
2.009000000000000000e+03,7.000000000000000000e+00,2.123019355999999789e+03,5.400000000000000000e+01,1.709788321999999994e+02
1.948000000000000000e+03,3.000000000000000000e+00,2.060309831000000031e+03,9.000000000000000000e+01,6.877008379999999477e+01
1.908000000000000000e+03,4.000000000000000000e+00,4.060975935999999820e+03,8.500000000000000000e+01,1.488966952000000106e+02
2.007000000000000000e+03,6.000000000000000000e+00,5.300116149999999834e+03,8.700000000000000000e+01,1.094643077000000062e+02
1.922000000000000000e+03,5.000000000000000000e+00,4.087546194000000014e+03,9.900000000000000000e+01,1.567831726999999944e+02
